Distracted,-0.9809,-0.1336,-2.6467
Distracted,-2.0579,1.0101,-2.0285
Distracted,-1.1144,2.0529,-0.3143
Distracted,-1.7296,1.1886,1.5301
Distracted,-0.0316,1.2159,0.2436
Distracted,-1.3579,0.7027,1.7306
Distracted,-0.2016,0.5514,-1.3765
Distracted,-3.5124,1.8248,0.4258
Distracted,0.6599,-1.9934,2.9556
Distracted,1.1208,-2.9637,1.0168
Distracted,-0.014,-1.1391,-0.4206
Distracted,0.0771,-1.0861,-0.736
Distracted,-2.9637,0.8855,-3.2373
Distracted,1.84,1.2853,1.0463
Distracted,1.6852,0.0588,-2.5886
Distracted,0.5356,0.6896,-0.9564
Distracted,0.7902,-0.8172,-0.6413
Distracted,1.6544,-0.9404,0.5368
Distracted,-3.0633,1.9946,4.2354
Distracted,1.2256,-1.1574,4.4884
Distracted,0.0144,-0.4177,0.5938
Distracted,0.6968,0.669,-0.5828
Distracted,0.0227,0.5908,-2.1608
Distracted,-0.6217,0.0841,-2.0728
Distracted,-1.9496,0.0428,-1.8655
Distracted,-1.3635,1.0222,-3.0263
Distracted,0.5742,0.4244,-3.3423
Distracted,-1.492,2.068,-0.1325
Distracted,-0.4052,1.639,0.4942
Distracted,-0.3263,1.057,2.8581
Distracted,-0.0976,1.1528,1.8485
Distracted,-0.0787,1.1911,0.6867
Distracted,-0.1925,-2.0108,5.8185
Distracted,-0.4235,-0.8623,-0.3075
Distracted,1.0501,-0.8559,-0.2207
Distracted,0.6753,-0.9974,-1.9689
Distracted,0.5787,-0.2553,-4.1706
Distracted,-0.1262,0.4347,-3.818
Distracted,-0.3851,0.8838,-2.1835
Distracted,0.807,0.8617,0.0752
Distracted,0.4198,0.5699,1.6793
Distracted,0.6383,0.6437,1.115
Distracted,-0.1541,0.2576,3.2182
Distracted,1.2622,-0.9721,1.9664
Distracted,-0.1674,-1.5045,3.9216
Distracted,-0.4338,0.3623,-3.4857
Distracted,0.135,1.2419,-4.0974
Distracted,-1.3965,0.5557,-1.2297
Distracted,-2.0137,0.8313,-1.8528
Distracted,-1.6237,1.5797,-2.5815
Distracted,-1.4047,1.5469,-0.0898
Distracted,-0.1348,1.4879,1.5781
Distracted,-0.0296,1.4396,0.1967
Distracted,0.5376,1.4962,-0.8664
Distracted,0.0278,0.8808,3.6621
Distracted,-0.3025,-0.6441,4.2854
Distracted,-1.0244,-1.208,2.4157
Distracted,-0.8836,-0.8507,-0.6307
Distracted,0.2854,-1.3509,-0.4079
Distracted,0.1558,-1.2001,-1.6713
Distracted,0.8955,-0.5827,-3.4203
Distracted,0.9107,0.0931,-4.5822
Distracted,0.81,0.17,-2.2881
Distracted,0.3843,-0.3111,2.0579
Distracted,1.346,0.0791,1.4461
Distracted,1.7144,0.487,1.1734
Distracted,2.4683,-0.1571,2.7013
Distracted,0.8347,-1.1458,4.4492
Distracted,0.6037,-0.2347,-1.7545
Distracted,0.3051,0.6001,-4.64
Distracted,0.0118,0.6456,-4.3812
Distracted,-1.5247,0.4,-1.7289
Distracted,-2.2592,1.4921,-1.4653
Distracted,-1.0546,2.6024,-0.473
Distracted,-0.4282,2.3966,2.3319
Distracted,-0.9968,2.2791,1.0277
Distracted,-1.2012,1.4606,-0.28
Distracted,-1.7021,0.7345,2.7913
Distracted,-0.5714,-0.9495,3.5624
Distracted,-1.4131,-1.6427,2.7375
Distracted,-1.3586,-0.9472,-1.2308
Distracted,0.2154,-0.8649,-0.6065
Distracted,0.1809,-0.9048,-0.0357
Distracted,0.9966,-0.78,-1.7515
Distracted,1.5849,-0.4125,-2.3823
Distracted,1.3781,-0.2132,-3.0161
Distracted,1.3416,0.0299,-1.9751
Distracted,1.2329,0.194,-2.2924
Distracted,1.2656,0.0174,-1.4098
Distracted,2.3491,-0.206,4.1152
Distracted,2.2979,-0.7846,4.7217
Distracted,0.7914,-0.2248,3.7042
Distracted,0.0442,0.9685,-3.1897
Distracted,0.0548,0.7758,-3.4872
Distracted,-1.2305,0.5103,-3.4661
Distracted,-2.7449,1.1541,-2.4864
Distracted,-3.3209,1.6795,-0.4601
Distracted,-1.2221,2.3654,3.0573
Distracted,-0.1819,2.4829,2.4983
Distracted,-0.4114,2.3742,-0.363
Distracted,-0.6486,1.9628,0.9146
Distracted,0.3286,1.0087,2.8558
Distracted,-0.2129,-1.1143,4.9502
Distracted,-0.5488,-0.9794,-0.0655
Distracted,0.2213,-0.463,-1.0038
Distracted,0.251,-0.5559,-0.0805
Distracted,-0.0102,-0.3673,-2.0048
Distracted,0.1868,0.1108,-3.4298
Distracted,0.2811,1.0849,-3.6537
Distracted,0.7621,1.2121,-1.3027
Distracted,1.896,0.8548,0.9428
Distracted,1.2433,0.8595,0.5819
Distracted,0.6445,1.2434,2.7987
Distracted,1.167,0.2317,5.5998
Distracted,-1.9071,-0.0895,7.274
Distracted,-0.2508,0.4579,1.062
Distracted,0.1534,1.019,-2.2454
Distracted,0.6204,1.0655,-5.1246
Distracted,-1.193,0.9706,-2.7803
Distracted,0.5252,1.5917,-2.3736
Distracted,0.5103,1.2801,-0.4235
Distracted,2.3856,0.8156,0.0002
Distracted,0.9296,0.6997,-0.1203
Distracted,0.2372,0.694,1.5567
Distracted,1.7396,-0.1134,-0.8996
Distracted,-0.2523,-0.2662,-1.0009
Distracted,1.3604,0.1923,-5.04
Distracted,-3.7052,1.4315,-0.3358
Distracted,2.3946,-1.0561,0.1527
Distracted,0.3622,0.2745,-1.1447
Distracted,0.1881,0.5012,-3.1017
Distracted,-0.1013,0.642,-2.2346
Distracted,-2.7483,1.3921,0.8234
Distracted,-0.6249,1.8739,0.0888
Distracted,0.5884,1.383,2.9497
Distracted,4.6586,1.2829,-3.8493
Distracted,5.159,-1.9127,-0.9603
Distracted,1.3673,-2.9302,-1.9502
Distracted,3.151,-3.6701,-7.8913
Distracted,1.9608,-2.7519,-1.3684
Distracted,-1.6702,-1.4311,-2.9941
Distracted,-1.5809,0.2376,-1.2743
Distracted,-0.1292,2.3093,2.9238
Distracted,-2.1585,3.7139,5.3726
Distracted,-1.917,3.6818,2.6305
Distracted,-1.4888,1.8381,-1.4509
Distracted,-1.397,1.5452,0.3782
Distracted,-1.9045,2.056,-0.6813
Distracted,-1.1949,0.636,2.8952
Distracted,0.2233,-0.6317,4.6463
Distracted,1.6337,-1.0364,3.7153
Distracted,1.4266,-1.2632,-1.0477
Distracted,0.9613,-0.5709,-2.8902
Distracted,1.1169,0.2773,-4.4088
Distracted,1.1617,0.8781,-5.6272
Distracted,-0.6537,1.4627,-3.2898
Distracted,-0.8364,0.5691,0.8312
Distracted,0.3588,0.4811,2.5785
Distracted,0.1621,0.4205,3.0248
Distracted,-0.0579,-1.5292,5.8395
Distracted,-1.488,-0.5719,0.9481
Distracted,-1.2921,0.6808,-4.629
Distracted,-0.9434,0.7824,-3.0933
Distracted,-2.2493,1.42,-1.8832
Distracted,-2.5907,1.8879,-0.6846
Distracted,-1.0627,3.2741,2.2698
Distracted,1.0546,3.5981,0.5635
Distracted,-1.4297,3.3973,-1.3901
Distracted,-2.8646,2.9981,-0.9199
Distracted,-3.671,3.2636,0.16
Distracted,-1.7546,1.5281,6.6295
Distracted,1.0486,-1.1783,7.4989
Distracted,0.3515,-2.0404,3.3062
Distracted,0.4977,-1.959,-2.3915
Distracted,0.0569,-1.532,-3.793
Distracted,-0.5299,-0.5071,-4.2818
Distracted,0.4209,-0.0093,-3.3566
Distracted,0.7899,0.3454,-1.8269
Distracted,0.2561,0.6499,-0.8777
Distracted,2.095,0.5912,0.0891
Distracted,1.1397,0.9604,0.8471
Distracted,2.2737,-0.4271,4.0674
Distracted,0.8474,-0.3759,4.3284
Distracted,-0.4374,1.5014,-2.808
Distracted,-0.092,2.0084,-3.4208
Distracted,-1.7198,1.2566,-0.815
Distracted,-2.0284,1.0457,-0.5171
Distracted,-1.4103,2.2184,-1.9719
Distracted,-0.8104,2.6912,-1.267
Distracted,0.1732,2.9686,-0.2683
Distracted,-0.7927,2.5736,-0.9879
Distracted,-1.7347,1.0504,1.002
Distracted,-1.7712,1.4896,0.689
Distracted,1.2068,0.1702,1.8378
Distracted,1.545,-2.3275,6.2917
Distracted,-0.2571,-1.1366,-1.2261
Distracted,0.9913,-0.0069,-2.0415
Distracted,1.1336,-0.0597,-0.5936
Distracted,0.9365,0.4441,-2.8914
Distracted,1.1529,1.1041,-3.5063
Distracted,1.4604,1.3461,-1.8009
Distracted,2.4615,1.436,-0.7567
Distracted,2.5331,1.2449,-0.2519
Distracted,1.6256,0.7473,0.1451
Distracted,0.7712,0.6409,1.2757
Distracted,1.3128,-0.7781,3.9655
Distracted,-0.1158,-0.8244,3.4755
Distracted,-2.1416,0.6455,-3.0193
Distracted,-1.0018,1.1289,-2.9987
Distracted,-2.3681,0.8639,-1.2168
Distracted,-2.7823,1.5334,-1.6251
Distracted,-2.1753,2.6497,-0.932
Distracted,-1.7904,3.0602,-0.0867
Distracted,-0.9937,3.3226,1.3828
Distracted,-1.0554,2.8187,1.5071
Distracted,-0.9434,1.577,1.0824
Distracted,-1.2538,1.6351,1.3792
Distracted,0.1977,-0.5685,4.9366
Distracted,-1.207,-1.2488,3.127
Distracted,-0.8225,-0.7571,1.0054
Distracted,0.1075,-0.9942,-0.098
Distracted,-0.0266,-0.6831,-2.5558
Distracted,1.1157,-0.2301,-3.6738
Distracted,1.4971,-0.1288,-4.0283
Distracted,1.6196,-0.2813,-3.0429
Distracted,1.7382,-0.551,-2.1008
Distracted,1.7977,-0.6783,-0.2716
Distracted,3.4744,-0.7292,1.5767
Distracted,3.7265,-1.375,4.7531
Distracted,0.6696,0.0889,1.2054
Distracted,1.2164,1.5085,-2.7259
Distracted,1.3092,1.7352,-4.5913
Distracted,-0.5496,1.6919,-4.4431
Distracted,-2.7999,2.104,-0.0556
Distracted,-2.7191,2.7259,-0.1801
Distracted,-1.815,2.4076,2.5885
Distracted,-1.7903,1.3942,3.8494
Distracted,-0.9902,1.5327,0.5799
Distracted,1.4391,1.5237,2.4158
Distracted,1.1759,-0.2813,4.0883
Distracted,-0.8559,-0.6669,0.8068
Distracted,-0.8757,-0.2893,-0.7166
Distracted,1.0381,-0.9859,0.4883
Distracted,0.9558,-1.1122,-0.9493
Distracted,0.885,-0.4203,-3.4386
Distracted,1.9288,0.1717,-4.0098
Distracted,1.8508,0.4921,-3.9879
Distracted,1.4094,-0.1622,-1.7776
Distracted,2.4547,-0.4301,0.1143
Distracted,1.9934,-1.4353,1.345
Distracted,1.273,-1.657,3.6606
Distracted,-0.6515,-0.604,0.9663
Distracted,-0.5502,0.4472,-1.4559
Distracted,-1.268,1.6307,-1.933
Distracted,-1.6904,0.91,-1.9294
Distracted,-2.4496,2.2108,2.2946
Distracted,-2.3771,2.9873,-0.1777
Distracted,-0.4998,3.4191,-0.4961
Distracted,0.5997,2.5896,1.406
Distracted,-0.3824,1.7975,1.1032
Distracted,-0.0797,1.5401,0.5551
Distracted,0.7195,0.4275,1.0394
Distracted,-1.6503,0.8409,1.8986
Distracted,1.1409,-0.8252,3.2688
Distracted,-0.3219,-1.6378,0.9214
Distracted,-1.7118,-1.1799,-1.6087
Distracted,0.9821,-1.8769,-0.9855
Distracted,0.8001,-2.606,0.4603
Distracted,0.433,-2.0766,-1.2743
Distracted,1.8462,-0.8667,-2.8867
Distracted,1.9233,0.3051,-3.3831
Distracted,2.3187,0.4982,-0.5677
Distracted,1.629,0.5779,-0.202
Distracted,0.0939,0.2965,0.6257
Distracted,0.9006,0.4315,2.0154
Distracted,1.7107,-0.5149,4.2657
Distracted,0.5976,-1.2631,3.7455
Distracted,-1.3326,-0.7101,-2.3167
Distracted,-1.3676,1.1639,-5.0396
Distracted,-2.1397,0.3391,-4.0388
Distracted,-2.231,-0.4996,0.2369
Distracted,-1.8586,-0.1379,0.0952
Distracted,-3.3461,0.4986,-1.1153
Distracted,-2.4185,0.262,0.2978
Distracted,-0.7903,-0.4143,1.4983
Distracted,-0.5319,-0.9658,1.5037
Distracted,-0.7273,-0.8997,0.4652
Distracted,0.1307,-2.5884,2.1136
Distracted,-0.666,-2.8016,-0.2097
Distracted,-1.4411,-2.3216,-1.1423
Distracted,-1.7061,-2.5565,0.9087
Distracted,-1.4466,-2.0371,0.2406
Distracted,0.1897,-0.0614,0.0845
Distracted,-0.4067,0.1921,-0.565
Distracted,0.5422,0.4901,-0.5437
Distracted,1.3203,0.2201,0.9551
Distracted,1.4053,0.2705,1.5504
Distracted,1.9329,0.6219,0.1182
Distracted,2.438,0.7285,-0.7778
Distracted,2.8569,0.1478,0.8645
Distracted,2.9321,0.3914,0.8342
Distracted,3.8055,-1.1311,2.1412
Distracted,2.1841,-0.9334,1.1397
Distracted,1.6122,0.4861,-4.2636
Distracted,1.4568,0.5955,-4.0722
Distracted,0.8994,-0.0745,-0.6215
Distracted,0.4473,-0.0762,-0.7449
Distracted,0.4428,0.5875,-1.477
Distracted,0.5003,0.7262,-1.7097
Distracted,1.6725,0.5099,0.761
Distracted,1.1166,0.4011,0.6423
Distracted,1.2644,0.8275,-0.512
Distracted,1.6694,0.3743,1.2965
Distracted,0.5433,0.5563,1.9274
Distracted,1.6693,-1.505,4.656
Distracted,0.3771,-2.5009,1.6886
Distracted,0.4111,-2.3566,-0.7672
Distracted,2.6767,-3.0748,0.7404
Distracted,1.8138,-3.5347,1.3979
Distracted,1.8498,-3.2488,-0.9017
Distracted,2.1795,-2.6091,-2.9842
Distracted,1.9535,-2.0909,-4.0645
Distracted,2.0645,-2.0523,-2.1317
Distracted,1.9392,-2.1719,0.2495
Distracted,2.6479,-1.71,0.2323
Distracted,2.6773,-1.2029,3.0312
Distracted,4.3793,-1.2375,3.5294
Distracted,2.6558,-1.3555,4.4447
Distracted,1.3588,-0.243,-1.0993
Distracted,2.3429,0.4486,-3.9086
Distracted,0.9996,-0.4147,-3.0455
Distracted,-1.1595,-0.5083,-0.8175
Distracted,-0.7695,0.2439,-1.4798
Distracted,-0.5587,0.5209,-1.3832
Distracted,-0.6918,0.1824,0.9498
Distracted,-0.7035,-0.0329,2.0777
Distracted,1.072,-0.0327,0.9044
Distracted,1.0968,0.1765,1.0586
Distracted,2.2892,-1.1833,3.8591
Distracted,1.0311,-2.7153,3.4162
Distracted,0.6666,-2.2196,-0.119
Distracted,2.6524,-2.2027,0.5192
Distracted,1.3293,-2.8272,0.3708
Distracted,1.3054,-2.8552,-1.4946
Distracted,2.1956,-2.4584,-3.4524
Distracted,2.2971,-2.4778,-4.7893
Distracted,2.4718,-2.3956,-3.8965
Distracted,3.0612,-2.8445,-0.5985
Distracted,3.6592,-3.3003,3.1987
Distracted,3.2715,-2.2547,2.5068
Distracted,4.0097,-2.9439,4.7169
Distracted,1.4668,-1.7724,1.3332
Distracted,1.9275,0.8073,-3.0475
Distracted,2.6229,0.6813,-2.8883
Distracted,-0.2621,0.6117,-2.3174
Distracted,-1.0918,1.4454,-0.5653
Distracted,-0.9824,1.9976,0.1539
Distracted,-0.279,1.6154,1.2163
Distracted,-0.2992,1.1362,0.3569
Distracted,-0.0215,0.913,0.8406
Distracted,1.1115,0.3601,3.2891
Distracted,1.622,-2.0961,4.6902
Distracted,0.3749,-2.808,1.6199
Distracted,2.2963,-1.8886,-0.7886
Distracted,3.7141,-2.3682,-0.7848
Distracted,1.0428,-1.8225,-2.2014
Distracted,1.8433,-1.9825,-2.8328
Distracted,3.7084,-1.6319,-4.3192
Distracted,2.2,-1.3459,-2.3273
Distracted,2.09,-1.5691,0.2
Distracted,3.3201,-1.0317,3.4518
Distracted,4.0969,-1.3993,4.1373
Distracted,2.9007,-0.9164,5.941
Distracted,3.1827,0.5164,-2.1589
Distracted,3.1098,0.9006,-3.0453
Distracted,2.4298,-0.2267,-3.0058
Distracted,0.7504,-0.2758,-3.8148
Distracted,0.8636,0.1866,-2.1033
Distracted,1.0781,0.5426,0.086
Distracted,1.4752,0.9445,-1.4801
Distracted,0.4343,0.8781,-2.0065
Distracted,-0.4648,0.337,0.0166
Distracted,-0.2315,-0.4676,3.9628
Distracted,2.1189,-2.6921,6.4997
Distracted,1.4338,-1.7917,0.4228
Distracted,2.5601,-0.9725,-2.0486
Distracted,3.276,-1.5759,-2.2963
Distracted,2.4518,-1.2549,-3.1647
Distracted,2.6662,-0.477,-2.8855
Distracted,2.3475,-0.4444,-2.3627
Distracted,1.8217,-0.2216,0.12
Distracted,2.4672,-0.3703,0.5382
Distracted,2.3259,-0.3734,1.895
Distracted,2.2255,-0.1069,1.7505
Distracted,3.6,-1.2741,2.7765
Distracted,0.8987,-1.0534,-0.3663
Distracted,0.2929,0.6333,-3.2475
Distracted,1.4345,0.9035,-2.3297
Distracted,1.0115,0.9823,-1.3361
Distracted,0.6854,1.1746,-1.2741
Distracted,0.3579,1.5214,-1.2927
Distracted,0.6113,1.4291,0.0496
Distracted,0.4649,1.4563,-0.7599
Distracted,0.4786,0.6297,-0.6352
Distracted,0.0966,0.4907,3.568
Distracted,1.3511,-0.9454,3.6591
Distracted,-0.1156,-1.3746,1.6197
Distracted,1.3358,-1.1675,1.0981
Distracted,1.2382,-1.3798,-1.4881
Distracted,0.8761,-1.0546,-2.1751
Distracted,2.8036,-0.3708,-2.4357
Distracted,2.7684,-0.076,-3.6809
Distracted,1.5942,-1.2037,-0.2268
Distracted,2.1893,-1.673,0.0032
Distracted,3.541,-2.9481,0.4674
Distracted,3.1482,-2.7541,0.619
Distracted,4.1289,-2.0666,-0.2107
Distracted,1.7056,-2.3835,2.1746
Distracted,-1.9133,0.9069,-1.7975
Distracted,-2.0539,2.1073,-1.801
Distracted,-2.4545,1.0643,1.0809
Distracted,-3.2185,1.0364,0.0801
Distracted,-2.1093,2.3725,-0.641
Distracted,-0.8681,2.3241,0.259
Distracted,-0.6259,1.8034,1.1152
Distracted,-0.6807,2.0109,0.8704
Distracted,0.1049,2.2712,2.5861
Distracted,1.1301,0.9725,5.0556
Distracted,0.411,-2.1462,4.7149
Distracted,0.1928,-2.0828,0.8861
Distracted,1.0504,-3.0236,-0.2582
Distracted,1.5759,-3.3903,-2.367
Distracted,2.2282,-3.483,-3.3869
Distracted,2.2474,-3.2066,-3.8042
Distracted,1.8626,-2.5806,-4.3962
Distracted,2.4539,-2.1852,0.5388
Distracted,3.0036,-1.1429,-0.8122
Distracted,4.3181,-0.8085,1.0802
Distracted,3.363,-1.3548,5.2885
Distracted,2.5291,-0.2388,0.2702
Distracted,0.988,1.002,-2.5545
Distracted,-0.5116,1.094,-2.9874
Distracted,-1.6535,1.1307,-1.2587
Distracted,-2.7607,1.6775,-1.0008
